Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,AvgMonthlyCharge,DayMinsPerCall,DataUsagePerWeek,HighValueCustomer,HighDayMinutes,HighDataUser,HighServiceCalls,HasOverageFee,RoamingUser,TenureGroupNumeric,TenureCycleSin,TenureCycleCos,DataPlan_DataUsage,HighServiceCalls_ContractRenewal,MonthlyCharge_AccountWeeks,OverageFee_DataUsage
0,79.0,1,0,0.0,1.0,205.7,123.0,54.0,10.73,6.7,2.9597468354430383,1.6588709677419353,0.0,0,0,0,0,1,1,3,-0.12053668025532283,-0.992708874098054,0.0,0.0,4266.0,0.0
1,95.0,0,0,0.0,1.0,165.5,84.0,53.0,14.31,11.5,2.4156842105263157,1.9470588235294117,0.0,0,0,0,0,1,1,3,-0.8854560256532101,0.464723172043768,0.0,0.0,5035.0,0.0
0,127.0,1,0,0.33,2.0,221.0,100.0,55.3,8.04,6.8,1.8854251968503937,2.1881188118811883,0.002578125,0,1,0,0,1,1,4,0.35460488704253584,-0.9350162426854147,0.0,0.0,7023.099999999999,2.6532
0,137.0,1,0,0.0,3.0,242.1,118.0,58.0,9.55,14.7,1.8331386861313868,2.034453781512605,0.0,0,1,0,0,1,1,4,-0.7485107481711011,-0.6631226582407952,0.0,0.0,7946.0,0.0
0,97.0,1,0,0.0,1.0,151.6,107.0,39.0,7.77,14.7,1.7409278350515465,1.4037037037037037,0.0,0,0,0,0,1,1,3,-0.7485107481711011,0.6631226582407952,0.0,0.0,3783.0,0.0
0,149.0,0,0,0.18,0.0,176.2,87.0,44.8,7.25,5.7,1.3019060402684564,2.002272727272727,0.0012,0,0,0,0,1,1,4,-0.7485107481711011,0.6631226582407952,0.0,0.0,6675.2,1.305
0,117.0,0,1,1.0,1.0,196.0,82.0,71.0,16.14,3.7,2.6276068376068378,2.36144578313253,0.00847457627118644,1,0,0,0,1,1,4,1.0,-1.6081226496766366e-16,1.0,0.0,8307.0,16.14
0,84.0,1,0,0.0,2.0,159.5,125.0,49.0,12.36,7.2,2.5258333333333334,1.2658730158730158,0.0,0,0,0,0,1,1,3,-0.663122658240795,-0.7485107481711013,0.0,0.0,4116.0,0.0
0,137.0,1,0,0.45,3.5,230.2,113.0,62.5,11.02,10.7,1.9753649635036497,2.019298245614035,0.0032608695652173916,0,1,0,1,1,1,4,-0.7485107481711011,-0.6631226582407952,0.0,0.0,8562.5,4.959
0,99.0,1,0,0.0,3.0,146.7,64.0,49.0,13.7,8.9,2.143131313131313,2.256923076923077,0.0,0,0,0,0,1,1,3,-0.5680647467311559,0.8229838658936564,0.0,0.0,4851.0,0.0
0,54.0,1,0,0.0,1.0,210.5,102.0,54.0,10.23,8.5,4.33,2.0436893203883497,0.0,0,0,0,0,1,1,3,0.23931566428755774,0.970941817426052,0.0,0.0,2916.0,0.0
0,85.0,1,0,0.0,1.0,102.0,95.0,41.0,13.51,10.7,2.0885882352941176,1.0625,0.0,0,0,0,0,1,1,3,-0.7485107481711011,-0.6631226582407952,0.0,0.0,3485.0,0.0
0,150.0,1,0,0.36,3.0,126.0,99.0,45.6,11.93,10.2,1.3163200000000002,1.26,0.0023841059602649007,0,0,0,0,1,1,4,-0.6631226582407955,0.7485107481711007,0.0,0.0,6840.0,4.2947999999999995
0,43.0,1,0,0.0,1.0,168.4,125.0,50.0,12.19,11.1,5.0348837209302335,1.3365079365079366,0.0,0,0,0,0,1,1,2,-0.8854560256532101,0.464723172043768,0.0,0.0,2150.0,0.0
0,35.0,1,0,0.0,0.0,105.6,129.0,40.0,12.91,8.7,4.948571428571428,0.8123076923076923,0.0,0,0,0,0,1,1,2,-0.8854560256532096,-0.4647231720437691,0.0,0.0,1400.0,0.0
0,98.0,1,0,0.0,3.5,206.5,92.0,51.0,8.81,12.4,2.2533673469387754,2.2204301075268815,0.0,0,0,0,1,1,1,3,-0.6631226582407955,0.7485107481711007,0.0,0.0,4998.0,0.0
0,112.0,1,0,0.27,2.0,217.1,76.0,57.7,10.26,9.4,2.2307232142857143,2.8194805194805195,0.0023893805309734514,0,1,0,0,1,1,4,0.8229838658936564,0.5680647467311559,0.0,0.0,6462.400000000001,2.7702
1,16.0,1,0,0.0,0.0,229.6,78.0,57.0,10.29,10.8,5.961561855670103,2.9063291139240506,0.0,0,1,0,0,1,1,1,0.9350162426854148,-0.35460488704253545,0.0,0.0,912.0,0.0
0,98.0,1,1,2.62,0.0,278.3,89.0,82.2,4.67,9.7,3.6318979591836738,3.0922222222222224,0.026464646464646465,1,1,1,0,1,1,3,-0.6631226582407955,0.7485107481711007,2.62,0.0,8055.6,12.2354
0,84.0,1,0,0.0,0.0,138.6,102.0,41.0,9.95,7.8,2.1134523809523813,1.345631067961165,0.0,0,0,0,0,1,1,3,-0.663122658240795,-0.7485107481711013,0.0,0.0,3444.0,0.0
1,94.0,1,0,0.18,1.0,234.4,103.0,65.8,13.97,3.1000000000000005,3.0309999999999997,2.253846153846154,0.001894736842105263,0,1,0,0,1,1,3,-0.9350162426854148,0.35460488704253557,0.0,0.0,6185.2,2.5146
0,84.0,1,0,0.0,1.0,181.5,129.0,42.0,6.54,8.5,2.165,1.396153846153846,0.0,0,0,0,0,1,1,3,-0.663122658240795,-0.7485107481711013,0.0,0.0,3528.0,0.0
1,66.0,1,0,0.0,1.0,167.3,91.0,48.0,11.5,10.6,3.1490909090909094,1.8184782608695653,0.0,0,0,0,0,1,1,3,0.992708874098054,-0.12053668025532288,0.0,0.0,3168.0,0.0
0,98.0,1,1,3.24,1.0,121.0,105.0,72.4,10.95,12.0,3.198897959183674,1.1415094339622642,0.03272727272727273,1,0,1,0,1,1,3,-0.6631226582407955,0.7485107481711007,3.24,0.0,7095.200000000001,35.478
0,74.0,1,0,0.0,0.0,221.1,124.0,48.0,5.54,10.6,2.808648648648649,1.7688,0.0,0,1,0,0,1,1,3,0.46472317204376906,-0.8854560256532096,0.0,0.0,3552.0,0.0
0,96.0,1,1,2.67,1.0,145.8,108.0,68.7,9.61,9.9,3.0986562500000003,1.3376146788990826,0.027525773195876287,1,0,1,0,1,1,3,-0.822983865893657,0.5680647467311548,2.67,0.0,6595.200000000001,25.658699999999996
0,119.0,1,0,0.34,1.0,222.8,122.0,55.4,8.16,11.2,2.0158151260504202,1.8113821138211383,0.0028333333333333335,0,1,0,0,1,1,4,0.9709418174260521,-0.2393156642875575,0.0,0.0,6592.599999999999,2.7744000000000004
0,73.0,1,0,0.0,3.5,183.4,80.0,52.0,12.1,7.5,3.0843835616438358,2.2641975308641977,0.0,0,0,0,1,1,1,3,0.5680647467311558,-0.8229838658936564,0.0,0.0,3796.0,0.0
0,92.0,0,0,0.0,0.0,264.3,91.0,59.0,8.05,9.3,2.7768478260869562,2.872826086956522,0.0,0,1,0,0,1,1,3,-0.992708874098054,0.1205366802553232,0.0,0.0,5428.0,0.0
0,21.0,1,0,0.0,0.0,146.0,78.0,35.0,5.49,6.8,5.961561855670103,1.8481012658227849,0.0,0,0,0,0,1,1,1,0.5680647467311558,-0.8229838658936564,0.0,0.0,735.0,0.0
1,122.0,1,0,0.29,3.5,157.1,134.0,45.9,9.25,8.5,1.6290737704918032,1.1637037037037037,0.002357723577235772,0,0,0,1,1,1,4,0.8229838658936565,-0.5680647467311557,0.0,0.0,5599.8,2.6824999999999997
0,133.0,0,0,0.0,1.0,127.3,108.0,43.0,12.57,10.3,1.3999248120300753,1.1678899082568808,0.0,0,0,0,0,1,1,4,-0.3546048870425356,-0.9350162426854148,0.0,0.0,5719.0,0.0
0,145.0,1,0,0.0,2.0,187.9,110.0,49.0,9.85,4.8,1.463241379310345,1.6927927927927928,0.0,0,0,0,0,1,1,4,-0.9709418174260521,0.23931566428755738,0.0,0.0,7105.0,0.0
0,25.0,1,0,0.26,2.0,178.8,90.0,45.6,7.06,8.4,5.961561855670103,1.964835164835165,0.01,0,0,0,0,1,1,1,0.12053668025532308,-0.992708874098054,0.0,0.0,1140.0,1.8356
0,64.0,1,0,0.28,2.0,97.2,80.0,35.8,9.31,10.4,2.4220937499999997,1.2,0.004307692307692308,0,0,0,0,1,1,3,0.992708874098054,0.120536680255323,0.0,0.0,2291.2,2.6068000000000002
0,85.0,1,0,0.2,0.0,259.8,85.0,67.0,12.12,5.4,3.413058823529412,3.0209302325581397,0.002325581395348837,1,1,0,0,1,1,3,-0.7485107481711011,-0.6631226582407952,0.0,0.0,5695.0,2.424
0,126.0,1,0,0.0,3.0,256.5,112.0,61.0,9.98,7.0,2.0962698412698413,2.269911504424779,0.0,0,1,0,0,1,1,4,0.46472317204376906,-0.8854560256532096,0.0,0.0,7686.0,0.0
0,76.0,1,0,0.0,0.0,169.5,77.0,40.0,6.2,10.0,2.278947368421053,2.173076923076923,0.0,0,0,0,0,1,1,3,0.23931566428755768,-0.970941817426052,0.0,0.0,3040.0,0.0
1,113.0,1,0,0.0,2.0,239.7,47.0,65.0,14.15,8.7,2.49070796460177,3.5503839684048852,0.0,0,1,0,0,1,1,4,0.8854560256532099,0.4647231720437686,0.0,0.0,7345.0,0.0
1,206.5,0,0,0.26,1.0,171.5,99.0,45.6,8.0,5.0,0.8814642857142857,1.715,0.0011555555555555555,0,0,0,0,1,1,5,0.9350162426854148,-0.35460488704253545,0.0,0.0,10214.4,2.08
0,117.0,1,0,0.0,0.0,239.9,84.0,56.0,8.74,9.8,2.0724786324786324,2.8223529411764705,0.0,0,1,0,0,1,1,4,1.0,-1.6081226496766366e-16,0.0,0.0,6552.0,0.0
0,128.0,1,1,4.32,1.0,142.3,73.0,84.2,9.74,16.0,2.848328125,1.9229729729729732,0.03348837209302326,1,0,1,0,1,1,4,0.23931566428755768,-0.970941817426052,4.32,0.0,10777.6,38.07375
0,115.0,1,0,0.0,2.0,184.1,98.0,60.0,16.35,7.5,2.2591304347826084,1.8595959595959595,0.0,0,0,0,0,1,1,4,0.970941817426052,0.23931566428755804,0.0,0.0,6900.0,0.0
0,141.0,1,1,2.51,2.0,206.9,126.0,83.1,13.22,9.3,2.5519361702127656,1.6291338582677166,0.017676056338028167,1,0,1,0,1,1,4,-0.970941817426052,-0.23931566428755774,2.51,0.0,11717.099999999999,33.1822
0,51.0,1,0,0.0,1.0,259.9,114.0,60.0,8.81,15.3,5.094117647058824,2.26,0.0,0,1,0,0,1,1,2,-0.12053668025532363,0.992708874098054,0.0,0.0,3060.0,0.0
0,100.0,1,0,0.0,0.0,203.8,122.0,59.0,14.16,12.5,2.5547,1.6569105691056911,0.0,0,0,0,0,1,1,3,-0.4647231720437684,0.88545602565321,0.0,0.0,5900.0,0.0
0,96.0,1,1,2.78,3.0,248.8,124.0,82.8,7.02,10.3,3.734625,1.9904000000000002,0.02865979381443299,1,1,1,0,1,1,3,-0.822983865893657,0.5680647467311548,2.78,0.0,7948.799999999999,19.5156
0,112.0,1,1,3.05,1.0,221.6,110.0,79.5,6.51,11.3,3.0735267857142854,1.9963963963963964,0.026991150442477876,1,1,1,0,1,1,4,0.8229838658936564,0.5680647467311559,3.05,0.0,8904.0,19.8555
0,129.0,0,0,0.39,1.0,192.9,131.0,52.9,9.28,10.9,1.7756356589147286,1.4613636363636364,0.003,0,0,0,0,1,1,4,0.12053668025532308,-0.992708874098054,0.0,0.0,6824.099999999999,3.6191999999999998
0,163.0,1,0,0.0,1.0,122.4,129.0,31.0,5.67,12.5,0.8234969325153375,0.9415384615384615,0.0,0,0,0,0,1,1,5,0.7485107481711011,0.6631226582407953,0.0,0.0,5053.0,0.0
0,67.0,1,1,2.59,1.0,104.9,65.0,62.9,10.82,9.6,4.065029850746269,1.5893939393939396,0.038088235294117645,0,0,1,0,1,1,3,0.9709418174260521,-0.2393156642875575,2.59,0.0,4214.3,28.023799999999998
0,140.0,1,0,0.0,3.0,173.2,91.0,47.0,9.84,11.2,1.453642857142857,1.8826086956521737,0.0,0,0,0,0,1,1,4,-0.9350162426854147,-0.3546048870425359,0.0,0.0,6580.0,0.0
0,49.0,1,0,0.0,2.0,119.4,69.0,44.0,13.67,12.4,3.8881632653061224,1.7057142857142857,0.0,0,0,0,0,1,1,2,-0.35460488704253595,0.9350162426854147,0.0,0.0,2156.0,0.0
1,46.0,1,0,0.0,2.0,250.3,100.0,65.0,13.03,13.3,5.961561855670103,2.478217821782178,0.0,0,1,0,0,1,1,2,-0.6631226582407955,0.7485107481711007,0.0,0.0,2990.0,0.0
0,148.0,1,0,0.39,1.0,178.3,98.0,58.9,14.13,11.4,1.7232229729729729,1.8010101010101012,0.0026174496644295305,0,0,0,0,1,1,4,-0.822983865893657,0.5680647467311548,0.0,0.0,8717.199999999999,5.510700000000001
0,112.0,1,0,0.0,1.0,243.4,77.0,57.0,9.11,12.8,2.2036607142857143,3.1205128205128205,0.0,0,1,0,0,1,1,4,0.8229838658936564,0.5680647467311559,0.0,0.0,6384.0,0.0
0,78.0,1,0,0.0,2.0,155.0,106.0,42.0,8.77,11.8,2.331538461538462,1.4485981308411215,0.0,0,0,0,0,1,1,3,-3.216245299353273e-16,-1.0,0.0,0.0,3276.0,0.0
0,61.0,1,1,2.32,0.0,288.7,101.0,90.2,10.19,8.6,5.961561855670103,2.830392156862745,0.03741935483870967,1,1,1,0,1,1,3,0.8854560256532099,0.4647231720437686,2.32,0.0,5502.2,23.6408
0,58.0,1,1,3.02,1.0,240.4,80.0,81.2,5.95,11.2,5.961561855670103,2.9679012345679014,0.03842975206611571,1,1,1,0,1,1,3,0.6631226582407952,0.7485107481711011,3.02,0.0,4709.6,17.969
0,155.0,1,0,0.0,1.0,190.3,123.0,58.0,15.07,8.0,1.620258064516129,1.5346774193548387,0.0,0,0,0,0,1,1,4,-0.12053668025532363,0.992708874098054,0.0,0.0,8990.0,0.0
1,100.0,1,0,0.32,0.0,278.0,76.0,66.2,8.84,8.3,2.86646,3.5503839684048852,0.0031683168316831685,0,1,0,0,1,1,3,-0.4647231720437684,0.88545602565321,0.0,0.0,6620.0,2.8288
0,113.0,1,0,0.0,1.0,155.0,93.0,55.0,16.53,13.5,2.1075221238938053,1.648936170212766,0.0,0,0,0,0,1,1,4,0.8854560256532099,0.4647231720437686,0.0,0.0,6215.0,0.0
0,81.0,1,0,0.0,2.0,153.5,99.0,43.0,9.88,6.3,2.2986419753086422,1.535,0.0,0,0,0,0,1,1,3,-0.3546048870425356,-0.9350162426854148,0.0,0.0,3483.0,0.0
0,135.0,1,1,3.32,1.0,273.4,141.0,93.2,7.7,12.3,2.989303703703704,1.9253521126760562,0.02441176470588235,1,1,1,0,1,1,4,-0.5680647467311556,-0.8229838658936566,3.32,0.0,12582.0,25.564
0,99.0,1,0,0.0,0.0,155.3,93.0,49.0,13.29,12.4,2.143131313131313,1.6521276595744683,0.0,0,0,0,0,1,1,3,-0.5680647467311559,0.8229838658936564,0.0,0.0,4851.0,0.0
0,59.0,1,1,1.84,1.0,133.1,114.0,60.4,11.06,6.8,4.432745762711864,1.157391304347826,0.03066666666666667,0,0,1,0,1,1,3,0.7485107481711011,0.6631226582407953,1.84,0.0,3563.6,20.3504
0,135.0,1,0,0.0,1.0,246.8,129.0,58.0,9.39,12.6,1.8602962962962963,1.8984615384615386,0.0,0,1,0,0,1,1,4,-0.5680647467311556,-0.8229838658936566,0.0,0.0,7830.0,0.0
0,85.0,0,0,0.0,2.0,165.4,107.0,45.0,9.8,9.6,2.2923529411764707,1.5314814814814814,0.0,0,0,0,0,1,1,3,-0.7485107481711011,-0.6631226582407952,0.0,0.0,3825.0,0.0
0,70.0,1,0,0.31,0.0,59.5,103.0,35.1,12.86,11.1,2.1711857142857145,0.5721153846153846,0.0043661971830985915,0,0,0,0,1,1,3,0.8229838658936565,-0.5680647467311557,0.0,0.0,2457.0,3.9865999999999997
0,88.0,1,0,0.0,3.0,138.3,116.0,44.0,11.8,9.6,2.165,1.182051282051282,0.0,0,0,0,0,1,1,3,-0.9350162426854147,-0.3546048870425359,0.0,0.0,3872.0,0.0
0,55.0,1,0,0.0,2.0,286.7,100.0,61.0,6.72,6.9,4.802363636363637,2.8386138613861385,0.0,0,1,0,0,1,1,3,0.3546048870425356,0.9350162426854148,0.0,0.0,3355.0,0.0
0,75.0,1,0,0.34,1.0,117.3,114.0,41.4,10.06,12.2,2.39016,1.02,0.004473684210526316,0,0,0,0,1,1,3,0.35460488704253584,-0.9350162426854147,0.0,0.0,3105.0,3.4204000000000003
0,79.0,1,1,1.7,3.5,264.3,79.0,80.0,10.14,6.3,4.384810126582279,3.30375,0.021249999999999998,1,1,0,1,1,1,3,-0.12053668025532283,-0.992708874098054,1.7,0.0,6320.0,17.238
0,85.0,1,0,0.25,0.0,127.9,107.0,47.5,13.56,12.5,2.4197058823529414,1.1842592592592593,0.0029069767441860465,0,0,0,0,1,1,3,-0.7485107481711011,-0.6631226582407952,0.0,0.0,4037.5,3.39
0,86.0,1,1,2.65,0.0,225.5,107.0,86.5,12.32,9.8,4.355174418604651,2.087962962962963,0.03045977011494253,1,1,1,0,1,1,3,-0.8229838658936564,-0.5680647467311559,2.65,0.0,7439.0,32.647999999999996
0,91.0,1,0,0.0,0.0,149.0,115.0,47.0,12.27,8.3,2.2363736263736262,1.2844827586206897,0.0,0,0,0,0,1,1,3,-1.0,-1.8369701987210297e-16,0.0,0.0,4277.0,0.0
0,149.0,1,1,3.86,1.0,198.9,77.0,96.6,13.7,14.3,2.807234899328859,2.5500000000000003,0.025733333333333334,1,0,1,0,1,1,4,-0.7485107481711011,0.6631226582407952,3.86,0.0,12774.0,38.07375
1,97.0,1,0,0.0,1.0,256.4,125.0,67.0,13.7,11.1,2.990824742268041,2.034920634920635,0.0,1,1,0,0,1,1,3,-0.7485107481711011,0.6631226582407952,0.0,0.0,6499.0,0.0
1,88.0,1,0,0.0,1.0,264.8,124.0,66.0,12.27,14.8,3.2474999999999996,2.1184000000000003,0.0,0,1,0,0,1,1,3,-0.9350162426854147,-0.3546048870425359,0.0,0.0,5808.0,0.0
0,60.0,1,0,0.0,2.0,98.2,88.0,33.0,9.03,9.3,2.3815,1.103370786516854,0.0,0,0,0,0,1,1,3,0.8229838658936564,0.5680647467311559,0.0,0.0,1980.0,0.0
0,54.0,1,0,0.16,2.0,159.8,99.0,51.6,13.2,9.7,4.137555555555556,1.598,0.0029090909090909093,0,0,0,0,1,1,3,0.23931566428755774,0.970941817426052,0.0,0.0,2786.4,2.112
0,11.0,1,1,1.62,3.0,190.6,86.0,68.2,11.01,6.0,5.961561855670103,2.1908045977011494,0.03842975206611571,1,0,0,0,1,1,1,0.970941817426052,0.23931566428755804,1.62,0.0,750.2,17.8362
0,109.0,1,0,0.0,0.0,184.0,120.0,42.0,6.02,11.0,1.6684403669724772,1.5206611570247934,0.0,0,0,0,0,1,1,4,0.5680647467311558,0.8229838658936564,0.0,0.0,4578.0,0.0
0,90.0,1,0,0.0,1.0,261.8,128.0,64.0,11.03,9.6,3.079111111111111,2.029457364341085,0.0,0,1,0,0,1,1,3,-0.992708874098054,-0.12053668025532357,0.0,0.0,5760.0,0.0
0,115.0,1,0,0.0,3.0,147.9,109.0,45.0,11.42,9.6,1.6943478260869564,1.3445454545454545,0.0,0,0,0,0,1,1,4,0.970941817426052,0.23931566428755804,0.0,0.0,5175.0,0.0
0,144.0,1,1,2.73,1.0,106.4,109.0,55.3,5.41,10.1,1.6628402777777778,0.9672727272727273,0.018827586206896552,0,0,1,0,1,1,4,-0.992708874098054,0.1205366802553232,2.73,0.0,7963.2,14.7693
0,91.0,1,0,0.0,0.0,133.7,75.0,40.0,9.77,5.9,1.9032967032967032,1.7592105263157893,0.0,0,0,0,0,1,1,3,-1.0,-1.8369701987210297e-16,0.0,0.0,3640.0,0.0
0,105.0,1,1,2.3,0.0,193.5,85.0,75.0,11.01,8.5,3.092857142857143,2.25,0.02169811320754717,1,0,1,0,1,1,4,0.12053668025532305,0.992708874098054,2.3,0.0,7875.0,25.322999999999997
1,71.0,0,0,0.0,3.0,178.2,113.0,45.0,8.39,13.6,2.7443661971830986,1.563157894736842,0.0,0,0,0,0,1,1,3,0.7485107481711013,-0.663122658240795,0.0,0.0,3195.0,0.0
1,132.0,1,1,2.84,3.0,226.2,103.0,82.4,9.08,10.5,2.7029696969696975,2.175,0.021353383458646614,1,1,1,0,1,1,4,-0.23931566428755743,-0.9709418174260521,2.84,0.0,10876.800000000001,25.7872
0,112.0,1,0,0.38,1.0,170.4,103.0,49.8,10.01,11.6,1.9253035714285713,1.6384615384615384,0.0033628318584070795,0,0,0,0,1,1,4,0.8229838658936564,0.5680647467311559,0.0,0.0,5577.599999999999,3.8038
0,86.0,1,1,3.0,3.0,70.9,154.5,57.0,8.34,11.1,2.869883720930233,0.43231707317073176,0.034482758620689655,0,0,1,0,1,1,3,-0.8229838658936564,-0.5680647467311559,3.0,0.0,4902.0,25.02
0,41.0,1,1,4.45,2.0,194.4,63.0,98.0,12.75,17.2,5.961561855670103,3.0375,0.03842975206611571,1,0,1,0,1,1,2,-0.9709418174260521,0.23931566428755738,4.45,0.0,4157.400000000001,38.07375
0,44.0,1,0,0.0,1.0,240.3,146.0,55.0,8.23,10.6,5.4125,1.6346938775510205,0.0,0,1,0,0,1,1,2,-0.822983865893657,0.5680647467311548,0.0,0.0,2420.0,0.0
0,78.0,1,0,0.0,3.0,75.0,116.0,34.0,12.44,9.5,1.8874358974358976,0.6410256410256411,0.0,0,0,0,0,1,1,3,-3.216245299353273e-16,-1.0,0.0,0.0,2652.0,0.0
0,149.0,1,0,0.0,1.0,69.1,117.0,24.0,6.82,6.3,0.6974496644295303,0.585593220338983,0.0,0,0,0,0,1,1,4,-0.7485107481711011,0.6631226582407952,0.0,0.0,3576.0,0.0
1,72.0,1,1,1.67,3.5,96.6,59.0,60.7,15.77,6.2,3.650430555555556,1.6099999999999999,0.02287671232876712,0,0,0,1,1,1,3,0.6631226582407952,-0.7485107481711012,1.67,0.0,4370.400000000001,26.3359
0,139.0,1,1,4.0,0.0,214.6,101.0,97.0,11.76,14.8,3.0216546762589926,2.103921568627451,0.02857142857142857,1,0,1,0,1,1,4,-0.8854560256532096,-0.4647231720437691,4.0,0.0,12774.0,38.07375
0,74.0,1,0,0.0,3.0,148.5,111.0,38.0,7.33,9.9,2.2235135135135136,1.3258928571428572,0.0,0,0,0,0,1,1,3,0.46472317204376906,-0.8854560256532096,0.0,0.0,2812.0,0.0
0,50.0,1,0,0.29,1.0,258.1,106.0,60.9,8.07,11.7,5.27394,2.4121495327102807,0.005686274509803921,0,1,0,0,1,1,2,-0.2393156642875578,0.970941817426052,0.0,0.0,3045.0,2.3403
0,141.0,1,1,2.05,3.0,149.7,112.0,60.5,8.13,7.6,1.8579078014184396,1.3247787610619468,0.014436619718309857,0,0,1,0,1,1,4,-0.970941817426052,-0.23931566428755774,2.05,0.0,8530.5,16.6665
0,140.0,1,0,0.0,1.0,149.8,134.0,40.0,8.22,8.1,1.237142857142857,1.1096296296296297,0.0,0,0,0,0,1,1,4,-0.9350162426854147,-0.3546048870425359,0.0,0.0,5600.0,0.0
0,99.0,1,0,0.0,2.0,190.4,102.0,46.0,7.91,11.2,2.011919191919192,1.8485436893203884,0.0,0,0,0,0,1,1,3,-0.5680647467311559,0.8229838658936564,0.0,0.0,4554.0,0.0
0,166.0,1,0,0.21,1.0,181.4,108.0,55.1,12.69,11.6,1.4372469879518073,1.6642201834862387,0.0012574850299401196,0,0,0,0,1,1,5,0.9350162426854148,0.35460488704253557,0.0,0.0,9146.6,2.6649
0,124.0,1,0,0.0,1.0,151.1,123.0,42.0,9.37,5.3,1.4666129032258064,1.2185483870967742,0.0,0,0,0,0,1,1,4,0.6631226582407952,-0.7485107481711012,0.0,0.0,5208.0,0.0
0,74.0,1,0,0.0,0.0,155.7,116.0,42.0,8.69,8.1,2.4575675675675677,1.3307692307692307,0.0,0,0,0,0,1,1,3,0.46472317204376906,-0.8854560256532096,0.0,0.0,3108.0,0.0
0,117.0,1,0,0.0,2.0,149.9,95.0,48.0,12.81,13.3,1.7764102564102564,1.5614583333333334,0.0,0,0,0,0,1,1,4,1.0,-1.6081226496766366e-16,0.0,0.0,5616.0,0.0
0,85.0,1,0,0.0,3.0,222.3,132.0,58.0,11.58,11.0,2.9545882352941177,1.6714285714285715,0.0,0,1,0,0,1,1,3,-0.7485107481711011,-0.6631226582407952,0.0,0.0,4930.0,0.0
0,36.0,1,1,1.81,0.0,149.4,111.0,55.1,6.59,6.7,5.961561855670103,1.3339285714285716,0.03842975206611571,0,0,1,0,1,1,2,-0.9350162426854147,-0.3546048870425359,1.81,0.0,1983.6000000000001,11.9279
0,102.0,0,0,0.0,0.0,233.8,103.0,59.0,11.08,12.8,2.504607843137255,2.248076923076923,0.0,0,1,0,0,1,1,3,-0.2393156642875578,0.970941817426052,0.0,0.0,6018.0,0.0
0,76.0,1,0,0.0,0.0,204.2,100.0,60.0,14.63,10.5,3.418421052631579,2.021782178217822,0.0,0,0,0,0,1,1,3,0.23931566428755768,-0.970941817426052,0.0,0.0,4560.0,0.0
0,165.0,1,0,0.0,1.0,242.9,126.0,60.0,10.49,3.1000000000000005,1.5745454545454547,1.9125984251968504,0.0,0,1,0,0,1,0,5,0.8854560256532099,0.4647231720437686,0.0,0.0,9900.0,0.0
0,130.0,1,0,0.0,1.0,150.4,119.0,46.0,11.53,12.3,1.5321538461538462,1.2533333333333334,0.0,0,0,0,0,1,1,4,-3.216245299353273e-16,-1.0,0.0,0.0,5980.0,0.0
0,78.0,1,0,0.0,0.0,208.9,119.0,57.0,12.62,12.8,3.164230769230769,1.7408333333333335,0.0,0,0,0,0,1,1,3,-3.216245299353273e-16,-1.0,0.0,0.0,4446.0,0.0
1,55.0,0,0,0.32,1.0,191.9,91.0,58.2,12.81,14.3,4.581927272727273,2.0858695652173913,0.005714285714285714,0,0,0,0,1,1,3,0.3546048870425356,0.9350162426854148,0.0,0.0,3201.0,4.099200000000001
1,92.0,0,0,0.21,2.0,130.7,113.0,47.1,13.03,9.4,2.2167717391304347,1.1464912280701753,0.002258064516129032,0,0,0,0,1,1,3,-0.992708874098054,0.1205366802553232,0.0,0.0,4333.2,2.7363
0,129.0,1,1,1.59,2.0,119.6,104.0,60.9,13.94,5.9,2.0441627906976745,1.139047619047619,0.01223076923076923,0,0,0,0,1,1,4,0.12053668025532308,-0.992708874098054,1.59,0.0,7856.099999999999,22.1646
0,18.0,1,0,0.0,1.0,273.6,93.0,57.0,5.73,8.2,5.961561855670103,2.9106382978723406,0.0,0,1,0,0,1,1,1,0.8229838658936565,-0.5680647467311557,0.0,0.0,1026.0,0.0
0,161.0,0,0,0.0,2.0,156.1,114.0,42.0,9.02,11.1,1.1295652173913044,1.357391304347826,0.0,0,0,0,0,1,1,5,0.5680647467311558,0.8229838658936564,0.0,0.0,6762.0,0.0
0,93.0,1,1,2.16,2.0,178.7,134.0,67.6,8.93,8.0,3.147397849462365,1.3237037037037036,0.02297872340425532,1,0,1,0,1,1,3,-0.9709418174260521,0.23931566428755738,2.16,0.0,6286.799999999999,19.288800000000002
0,144.0,1,0,0.0,2.0,177.5,93.0,55.0,14.37,11.9,1.6538194444444445,1.8882978723404256,0.0,0,0,0,0,1,1,4,-0.992708874098054,0.1205366802553232,0.0,0.0,7920.0,0.0
1,75.0,0,0,0.0,3.5,211.3,61.0,45.0,5.28,9.7,2.598,3.4080645161290324,0.0,0,0,0,1,1,1,3,0.35460488704253584,-0.9350162426854147,0.0,0.0,3375.0,0.0
0,95.0,1,0,0.0,1.0,175.2,91.0,51.0,12.22,7.5,2.3245263157894738,1.9043478260869564,0.0,0,0,0,0,1,1,3,-0.8854560256532101,0.464723172043768,0.0,0.0,4845.0,0.0
